90.1948,90.5844,91.1574,91.7303,92.3033,92.8762,93.4488,94.021,94.5921,95.1614,95.728,96.2912,96.8502,97.4046,97.9537,98.4976,99.0359,99.5683,100.095,100.615,101.128,101.635,102.135,102.628,103.115,103.594,104.067,104.533,104.992,105.444,105.89,106.33,106.764,107.191,107.611,108.025,108.433,108.835,109.231,109.621,110.005,110.383,110.755,111.123,111.485,111.841,112.193,112.54,112.881,113.218,113.55,113.878,114.202,114.521,114.836,115.147,115.453,115.757,116.055,116.35,116.642,116.929,117.213,117.495,117.772,118.046,118.318,118.587,118.853,119.117,119.378,119.638,119.894,120.148,120.401,120.651,120.9,121.146,121.39,121.633,121.875,122.116,122.355,122.593,122.831,123.069,123.307,123.543,123.781,124.017,124.253,124.488,124.724,124.958,125.192,125.418,125.651,125.873,126.073,126.237,126.354,126.418,126.422,126.359,126.227,126.019,125.733,125.363,124.908,124.367,123.743,123.041,122.262,121.413,120.501,119.536,118.533,117.514,116.516,115.605,114.902,114.624,115.299,118.906
0.005,0.015,0.03,0.05,0.075,0.105,0.14,0.18,0.225,0.275,0.324,0.374,0.423,0.471,0.516,0.56,0.603,0.645,0.686,0.726,0.765,0.803,0.84,0.876,0.911,0.945,0.978,1.01,1.041,1.071,1.1,1.128,1.157,1.185,1.212,1.238,1.263,1.287,1.312,1.336,1.359,1.381,1.402,1.424,1.445,1.465,1.484,1.504,1.523,1.541,1.558,1.576,1.593,1.609,1.626,1.642,1.657,1.673,1.688,1.702,1.717,1.731,1.744,1.758,1.771,1.783,1.796,1.808,1.819,1.831,1.842,1.854,1.865,1.875,1.886,1.896,1.907,1.917,1.926,1.936,1.945,1.955,1.964,1.972,1.981,1.989,1.998,2.006,2.015,2.023,2.032,2.04,2.049,2.057,2.066,2.074,2.087,2.105,2.128,2.154,2.179,2.205,2.23,2.252,2.273,2.291,2.306,2.318,2.325,2.327,2.324,2.316,2.303,2.285,2.262,2.234,2.201,2.163,2.12,2.072,2.022,1.972,1.922,1.872
89.9083,89.725,89.4385,88.8655,88.0061,86.8601,85.4274,83.7077,81.7005,79.405,77.1641,74.8626,72.6141,70.4183,68.3891,66.412,64.4865,62.6125,60.7897,59.0179,57.2968,55.6263,54.0065,52.437,50.9181,49.4495,48.0314,46.6638,45.3468,44.0805,42.8651,41.7007,40.4729,39.2956,38.1689,37.093,36.0683,35.0951,34.0589,33.0737,32.1396,31.2572,30.4266,29.5338,28.6925,27.903,27.1659,26.3669,25.6198,24.9251,24.2832,23.5801,22.9295,22.3319,21.6732,21.0672,20.5144,19.9008,19.3401,18.8328,18.2651,17.7504,17.2896,16.7687,16.3012,15.888,15.4151,14.9961,14.6318,14.2084,13.8395,13.4114,13.0373,12.7183,12.3408,12.018,11.6365,11.3095,11.0381,10.7088,10.4349,10.1029,9.82615,9.60576,9.3285,9.10755,8.82974,8.60817,8.32971,8.10739,7.82816,7.60496,7.32483,7.10058,6.81936,6.58663,6.0744,5.26549,4.14789,2.82222,1.50607,0.0810988,-1.34765,-2.67152,-4.00648,-5.24552,-6.39156,-7.44815,-8.3051,-8.96049,-9.41194,-9.65644,-9.69005,-9.50754,-9.1018,-8.4627,-7.57543,-6.41719,-4.95096,-3.11235,-0.950356,1.6371,5.17629,11.648
1.5724,1.5756,1.5806,1.5906,1.6056,1.6256,1.6506,1.68062,1.71565,1.75571,1.79482,1.83499,1.87424,1.91256,1.94798,1.98249,2.01609,2.0488,2.08061,2.11154,2.14158,2.17073,2.199,2.22639,2.2529,2.27854,2.30329,2.32716,2.35014,2.37224,2.39346,2.41378,2.43521,2.45576,2.47542,2.4942,2.51208,2.52907,2.54715,2.56435,2.58065,2.59605,2.61055,2.62613,2.64081,2.65459,2.66746,2.6814,2.69444,2.70657,2.71777,2.73004,2.7414,2.75183,2.76332,2.7739,2.78355,2.79426,2.80404,2.8129,2.82281,2.83179,2.83983,2.84892,2.85708,2.8643,2.87255,2.87986,2.88622,2.89361,2.90005,2.90752,2.91405,2.91962,2.92621,2.93184,2.9385,2.9442,2.94894,2.95469,2.95947,2.96526,2.97009,2.97394,2.97878,2.98264,2.98748,2.99135,2.99621,3.00009,3.00497,3.00886,3.01375,3.01766,3.02257,3.02663,3.03557,3.04969,3.0692,3.09234,3.11531,3.14018,3.11807,3.09497,3.07167,3.05004,3.03004,3.0116,2.99664,2.9852,2.97732,2.97306,2.97247,2.97565,2.98274,2.99389,3.00938,3.02959,3.05518,3.08727,3.12501,3.11302,3.05125,2.9383
